appid,name,publisher_main,Selected_Genre,game_revenue,publisher_revenue,peak_players,adjusted_rating,owners_midpoint,total_score
1154840,Shadow Empire,Matrix Games,4X,$991k ($580.1k - $1.4m),$17.2m,594.0,85.98,35000.0,0.4332515828218642
1597310,Airship: Kingdoms Adrift,indie.io,4X,$727.4k ($513.5k - $941.4k),$36.8m,417.0,75.52,75000.0,0.4276734661663622
1116880,The Heroic Legend of Eagarlnia,Pixmain,4X,$450.2k ($323k - $577.5k),$2m,558.0,85.13,75000.0,0.4268600114319258
2420880,WitchHand,HopFrog,4X,$236.9k ($170.5k - $303.4k),$299.8k,747.0,91.59,35000.0,0.4078105496425928
464880,Stars in Shadow,Iceberg Interactive,4X,$366.7k ($237.3k - $496.1k),$34.2m,464.0,77.82,35000.0,0.405923441416659
1901910,Ultimate General: American Revolution,Game-Labs,4X,$1.1m ($724.4k - $1.4m),$21m,559.0,53.05,35000.0,0.4007429963801742
1683320,Power & Revolution 2021 Edition,Eversim,4X,$567.1k ($311.6k - $822.6k),$6.7m,603.0,57.12,35000.0,0.392638623168138
2340500,Three Kingdoms: Innovatory,Moment HK,4X,$222.7k ($149k - $296.3k),$222.7k,555.0,60.06,35000.0,0.3648485344722667
241000,Jon Shafer's At the Gates,Conifer Games,4X,$290k ($202.5k - $377.5k),$290k,628.0,35.496,35000.0,0.3490229668146585
2236070,Peaks of Yore,TraipseWare,Action,$1m ($748.5k - $1.3m),$1m,467.0,97.64,150000.0,0.4580652127370564
1227780,Taur,Echo Entertainment,Action,$1.3m ($855k - $1.7m),$1.3m,629.0,79.69,150000.0,0.454223859192385
396480,Battlevoid: Harbinger,Bugbyte Ltd.,Action,$214.1k ($145.5k - $282.7k),$9.5m,563.0,80.13,350000.0,0.4525199902365411
2085370,Classified: France '44,Team17,Action,$829.5k ($509.2k - $1.1m),$491.6m,537.0,72.82,75000.0,0.445798944814635
450860,Andarilho,SC Jogos,Action,$22.6k ($13.5k - $31.6k),$762.8k,3904.0,66.35,150000.0,0.4361701591627853
503620,Fictorum,Scraping Bottom Games,Action,$886.1k ($547.5k - $1.2m),$886.1k,452.0,78.63,150000.0,0.4357277283714214
404410,Endless Sky,Michael Zahniser,Action,0,$0 ,2950.0,83.754,1500000.0,0.4252344877848165
533780,Zombie Defense,Home Net Games,Action,$2k ($1.2k - $2.8k),$440.6k,2356.0,70.587,750000.0,0.4232472331797361
2616140,Sunset Motel,RockGame S.A.,Action,$555k ($360.2k - $749.8k),$5m,801.0,79.47,35000.0,0.4222552947871139
326120,Horizon Shift,Funbox Media Ltd,Action,$22.4k ($4.4k - $40.3k),$509.5k,1577.0,79.61399999999999,150000.0,0.4195327220014245
1952250,SAMURAI MAIDEN,D3PUBLISHER,Action,$1.1m ($648.2k - $1.6m),$55.3m,526.0,60.94,35000.0,0.4109157006337037
1573100,Subterrain: Mines of Titan,indie.io,Action,$305k ($203.1k - $407k),$36.8m,493.0,75.87,35000.0,0.4034784404878933
2021210,DRAGON QUEST TREASURES,Square Enix,Action,$555.8k ($350.5k - $761k),$1b,562.0,69.048,10000.0,0.3954825353369075
513610,Madrobot X,Sometimes You,Action,$1.2k ($617 - $1.8k),$605.9k,2604.0,77.841,150000.0,0.3914826567398484
1961600,Darfall,Paradox Arc,Action,$464.2k ($339.5k - $589k),$14.6m,611.0,69.867,10000.0,0.3781669356147583
375850,Island Defense,Stereo7 Games,Action,$23.8k ($4.7k - $42.9k),$32.4k,1373.0,49.095,150000.0,0.3737382042400977
485440,Call Of The Mighty Warriors,SC Jogos,Action,$5k ($2.6k - $7.3k),$762.8k,1274.0,52.704,150000.0,0.365882507537807
2602030,Entropy Survivors,First Break Labs,Action,$288.8k ($179.5k - $398.1k),$631.1k,500.0,73.00800000000001,10000.0,0.354759360524037
640890,Will Glow the Wisp,PartTimeIndie,Action,$3.4k ($1.7k - $5.1k),$8.8k,405.0,76.365,75000.0,0.3138864776363874
1832220,Blind Fate: Edo no Yami — Dojo,101XP,Action,0,$3.9m,653.0,0.0,150000.0,0.2459497268640847
291170,Royal Defense,8Floor,Adventure,$22.1k ($12k - $32.1k),$3.8m,2375.0,64.872,150000.0,0.4258479511752318
322290,Gurumin: A Monstrous Adventure,Mastiff,Adventure,$324.5k ($188.3k - $460.7k),$730.3k,346.0,91.94,150000.0,0.4253730702617509
1008710,Wet Girl,Shoot Girl,Adventure,$80.5k ($46.9k - $114.1k),$436.4k,534.0,80.0,350000.0,0.4233368268744469
260130,Agarest: Generations of War Zero,Ghostlight LTD,Adventure,$474.6k ($283.2k - $665.9k),$3.5m,435.0,65.061,150000.0,0.4177485995955582
547680,Guild Quest,Hyper Hippo Games,Adventure,$3.4k ($2.4k - $4.4k),$10m,1691.0,70.00200000000001,350000.0,0.4163929139471343
111800,Blocks That Matter,Swing Swing Submarine,Adventure,$119.7k ($54.1k - $185.2k),$250k,700.0,72.95400000000001,150000.0,0.4090384806592203
1604380,Hamidashi Creative,TamaMako gaming,Adventure,$623.7k ($380.2k - $867.2k),$649.1k,373.0,96.48,35000.0,0.4086206213302081
2138090,Atelier Marie Remake: The Alchemist of Salburg,"KOEI TECMO GAMES CO., LTD.",Adventure,$627.6k ($392.2k - $862.9k),$424.5m,588.0,80.523,10000.0,0.4064783210636467
813540,Scheming Through The Zombie Apocalypse: The Beginning,GrabTheGames,Adventure,$73k ($30.1k - $115.9k),$13.7m,688.0,75.717,75000.0,0.4056929140873961
2071200,The Bad Kids,LightOn Game,Adventure,$107.1k ($70.5k - $143.7k),$149.9k,563.0,74.86,75000.0,0.3848666482521507
365420,Apollo4x,Volens Nolens Games,Adventure,$4.7k ($2.3k - $7.1k),$658.4k,3766.0,53.334,75000.0,0.3830111813450816
2512930,Guardians of the Sanctree,HuCang Studio,Adventure,$306.1k ($189.2k - $423.1k),$309.3k,526.0,66.348,35000.0,0.3755229027733082
295250,Stranded,Curve Games,Adventure,$44.7k ($8.9k - $80.5k),$196.4m,675.0,37.926,75000.0,0.371501142721434
286100,You Have to Win the Game,Minor Key Games,Adventure,0,$1.4m,578.0,88.128,350000.0,0.3574596883569255
2764750,The Other Side,DeevoTe,Adventure,$334.7k ($204.2k - $465.3k),$333.4k,352.0,83.78999999999999,10000.0,0.3541287763698794
1363350,Monster Harvest,Silver Lining Interactive,Adventure,$78.6k ($48.5k - $108.7k),$7.8m,442.0,47.349,35000.0,0.3451575370210786
618470,Qbik,Forever Entertainment S. A.,Adventure,$6.1k ($1.2k - $11.1k),$4.5m,473.0,82.566,35000.0,0.3430263649581787
1342890,Who Needs a Hero?,Baby Stone Studios,Adventure,$48.2k ($26.6k - $69.9k),$48.2k,498.0,91.74,10000.0,0.3363590062342201
581600,The Albatross,FlagmanJeremy,Adventure,$2.8k ($1.1k - $4.5k),$28.6k,2515.0,54.144,35000.0,0.3332727443444522
714020,Idle Adventure,zha7,Adventure,$2.4k ($1.6k - $3.3k),$2.5k,1045.0,0.0,150000.0,0.2717589903831934
2154230,AI: Art Impostor,Pocketpair,Card & Board,$252.7k ($118.9k - $386.4k),$438m,772.0,58.446,75000.0,0.4248438224789528
480640,Pathfinder Adventures,Twin Sails Interactive,Card & Board,$597.5k ($400.6k - $794.3k),$35.3m,402.0,68.43,75000.0,0.4163968440879007
2688680,Girls of The Tower,OKJOY,Card & Board,$112.9k ($82.9k - $143k),$1.7m,740.0,84.97,75000.0,0.4146232470885194
2125540,Kādomon: Hyper Auto Battlers,Fireshine Games,Card & Board,$275.2k ($191.8k - $358.7k),$67m,440.0,67.31,75000.0,0.4095378537432023
2092850,Krzyżacy - The Knights of the Cross,Olive Panda Studio,Card & Board,$180.1k ($116.9k - $243.4k),$179.8k,451.0,75.17,150000.0,0.4021920903718891
3077020,DOKAPON! Sword of Fury,Sting,Card & Board,$438.9k ($262.4k - $615.5k),$734k,1367.0,78.192,10000.0,0.3978091845093255
1484280,Demeo,Resolution Games,Card & Board,$2.1m ($1.3m - $2.9m),$3.2m,386.0,88.14,10000.0,0.3977274171090875
3013550,Yu-Gi-Oh! EARLY DAYS COLLECTION,KONAMI,Card & Board,$921.1k ($631.1k - $1.2m),$639.8m,460.0,69.345,10000.0,0.3950200841160345
444280,Alice's Patchwork,8Floor,Card & Board,$6.3k ($3.8k - $8.9k),$3.8m,1690.0,78.057,75000.0,0.3947406499033999
1883000,HEART of CROWN Online,illuCalab,Card & Board,$213.2k ($139.4k - $286.9k),$213.3k,795.0,74.55600000000001,35000.0,0.3896752492055177
1156060,Railroads & Catacombs,IndieArk,Card & Board,$163k ($117.6k - $208.3k),$96m,425.0,67.69800000000001,35000.0,0.3856961479244332
238930,7 Grand Steps: What Ancients Begat,Mousechief,Card & Board,$218k ($109k - $327k),$317.3k,496.0,54.486,75000.0,0.3740759367232426
431640,Doodle Kingdom,JoyBits Ltd.,Card & Board,$14.8k ($6.1k - $23.5k),$343.2k,1768.0,41.949,75000.0,0.3620695780437625
3023190,Deduce Together,PushForward,Card & Board,$131.8k ($73.2k - $190.4k),$172.9k,954.0,64.611,10000.0,0.3493786556196023
1478220,Puzzle Together,IronZog,Card & Board,$49.9k ($26.1k - $73.6k),$49.9k,991.0,0.0,350000.0,0.3460488757936143
362400,Regimental Chess,Regimental Chess Inc.,Card & Board,$788 ($394 - $1.1k),$788 ,3271.0,55.71,150000.0,0.341801355963228
2114370,Takoyaki Party Survival,KIMIDORI SOFT,Card & Board,$16.3k ($7.6k - $24.9k),$180.2k,401.0,84.933,35000.0,0.3408027313590898
429680,Spellweaver,Dream Reactor,Card & Board,$8k ($5.1k - $10.9k),$8k,694.0,50.868,150000.0,0.3325563351323882
253510,WARMACHINE: Tactics,Privateer Press Interactive,Card & Board,0,$0 ,871.0,44.118,150000.0,0.2385331189450305
3085950,Banana-Shaped,SeluGames,Card & Board,0,$70 ,594.0,0.0,35000.0,0.1377268102175475
2521600,Little-Known Galaxy,Carbon & Kay,Casual,$401.9k ($254.5k - $549.3k),$402k,645.0,89.25,10000.0,0.3817862400850892
266390,Farm for your Life,Hammer Labs,Casual,$250.5k ($190.8k - $310.2k),$267.2k,337.0,72.729,75000.0,0.3816987685504312
2162680,Doom Sweeper,Paper Dog,Casual,$98.2k ($70.3k - $126.1k),$98.2k,568.0,74.42,75000.0,0.3816260782298531
2213300,Might & Magic: Clash of Heroes - Definitive Edition,Dotemu,Casual,$263.5k ($177.9k - $349.2k),$30.5m,306.0,70.749,35000.0,0.3806773499355155
1352330,Zoo 2: Animal Park,upjers,Casual,$2.1m ($463.8k - $3.7m),$4.6m,714.0,0.0,75000.0,0.3751283813941462
476240,KNIGHTS,Arzola's,Casual,$17.4k ($9.8k - $24.9k),$22.8k,636.0,94.03,75000.0,0.3733598930114191
582330,Warriors: Rise to Glory,Gavra Games,Casual,$270.6k ($178.3k - $362.9k),$270.6k,332.0,78.48,35000.0,0.3710940653126542
1252560,Love Breakout,Neko Game,Casual,$10.8k ($5.9k - $15.7k),$187.5k,624.0,87.63,75000.0,0.3684464406582304
393200,Bad Rats Show,Strategy First,Casual,$48.2k ($31.4k - $65.1k),$11.8m,345.0,81.2,35000.0,0.3660890246004454
2955840,Kitchen Wars,Perfect Gen,Casual,$144.7k ($58.9k - $230.6k),$145.3k,1130.0,74.997,10000.0,0.3656409780993433
2401680,Pet Shop Simulator,Games Incubator,Casual,$127.7k ($85.8k - $169.5k),$11.9m,384.0,61.01100000000001,35000.0,0.3633680518334458
1216200,Coloring Game 2,L. Stotch,Casual,$886 ($628 - $1.1k),$283.1k,493.0,77.139,350000.0,0.3505928219076634
3313310,Fishing The Abyss,umaaaaaa studio,Casual,$46.8k ($30.4k - $63.3k),$46.6k,878.0,85.905,10000.0,0.3474794201410754
2091250,Koishi Navigation Desktop Youkai,地霊研究院,Casual,$767 ($153 - $1.3k),$49.1k,478.0,90.0,150000.0,0.333936425025183
359260,Green Moon,Absolutist Ltd.,Casual,$7.5k ($1.5k - $13.5k),$141.4k,874.0,57.276,35000.0,0.324856814323022
397090,Wind Child,Valkyria Games,Casual,$6.3k ($2.9k - $9.7k),$15.1k,354.0,63.801,75000.0,0.3084147366497408
829420,Fun Hospital,OrangesGame Technology Limited,Casual,$60.3k ($34.6k - $86.1k),$60.4k,302.0,0.0,150000.0,0.2938827280574131
468700,NVIDIA VR Funhouse,Lightspeed Studios™,Casual,0,$0 ,592.0,75.789,350000.0,0.2855903904914473
1291500,Kill It With Fire: Ignition,tinyBuild,Casual,0,$179.6m,347.0,0.0,10000.0,0.1268090283360152
1407860,Space Travel Idle,Spaceive,Casual,0,$0 ,663.0,0.0,10000.0,0.0754300887250299
1104330,Founders' Fortune,Dionic Software,City Builder,$1.4m ($936.8k - $2m),$3.7m,834.0,82.14,75000.0,0.4554280140653565
1847240,Game Dev Story,"Kairosoft Co., Ltd",City Builder,$512.7k ($270.2k - $755.3k),$5.6m,571.0,90.84,150000.0,0.4551318676278326
1024650,Port Royale 4,Kalypso Media,City Builder,$4.8m ($2.4m - $7.2m),$91.9m,1107.0,57.72,35000.0,0.4543104533237391
1074070,Dust to the End,2P Games,City Builder,$201.2k ($120.5k - $281.8k),$43.1m,752.0,79.4,150000.0,0.4473237134167148
1743830,One Military Camp,Abylight Studios,City Builder,$1m ($691.1k - $1.4m),$2.3m,804.0,75.65,75000.0,0.4408612276487697
2262080,Omega Crafter,Preferred Networks,City Builder,$737.1k ($472.1k - $1m),$737.1k,1797.0,70.686,35000.0,0.4343908360567757
2834600,My Little Life,9FingerGames,City Builder,$317.5k ($204.6k - $430.4k),$377.3k,1521.0,89.87,35000.0,0.4333387185266716
2013240,Immortal Family,方块游戏(CubeGame),City Builder,$322k ($205.6k - $438.4k),$15.5m,1587.0,54.19,75000.0,0.4320968277177821
789660,Buggos,Intrepid Marmot,City Builder,$430.2k ($260.8k - $599.7k),$684.9k,688.0,87.75,75000.0,0.4307133269996372
2144640,Endzone 2,Assemble Entertainment,City Builder,$872k ($571.7k - $1.1m),$24.3m,803.0,68.03,35000.0,0.4242087511961447
2750080,The Settlers: New Allies,Ubisoft,City Builder,$641.8k ($395.9k - $887.7k),$2.4b,888.0,47.2,35000.0,0.4216604059579714
351860,Cultures - Northland,Daedalic Entertainment,City Builder,$16.6k ($8.9k - $24.2k),$159.9m,788.0,82.74,150000.0,0.4214559406671055
1864880,Roman Triumph: Survival City Builder,Forklift Interactive,City Builder,$572.4k ($377.8k - $766.9k),$7.4m,572.0,86.59,35000.0,0.4211020759073456
1336180,Floodland,Ravenscourt,City Builder,$618.6k ($372.2k - $864.9k),$6.1m,789.0,55.22,75000.0,0.4169970846513941
2012190,KAISERPUNK,Overseer Games,City Builder,$700.1k ($474.3k - $925.9k),$4.5m,632.0,71.64,35000.0,0.4100023876445447
2103470,Republic of Pirates,PQube,City Builder,$522.2k ($332.6k - $711.7k),$20.1m,608.0,64.43100000000001,35000.0,0.4037271528885646
840390,Spacebase Startopia,Kalypso Media,City Builder,$289k ($204.3k - $373.7k),$91.9m,647.0,51.642,35000.0,0.3907405117319903
728730,Holyday City: Reloaded,Holyday Studios,City Builder,$22.7k ($16.4k - $29k),$19.3m,1823.0,0.0,350000.0,0.3789836908919593
2206350,Farm Manager World,Sim Farm S.A.,City Builder,$560.3k ($378.5k - $742.2k),$4.6m,563.0,64.107,10000.0,0.367652878566606
1304430,Viking Frontiers,GameHunters,City Builder,$193.2k ($122.6k - $263.8k),$193.2k,625.0,49.113,35000.0,0.3548764709844912
495140,NARUTO: Ultimate Ninja STORM,BANDAI NAMCO Entertainment,Fighting,$2.5m ($1.7m - $3.3m),$478.1m,550.0,75.93,350000.0,0.5001070930325869
748360,MY HERO ONE'S JUSTICE,BANDAI NAMCO Entertainment,Fighting,$1.4m ($808.1k - $2m),$478.1m,1243.0,75.8,150000.0,0.4977839831445223
1685750,Capcom Fighting Collection,"CAPCOM Co., Ltd.",Fighting,$1.9m ($961k - $2.8m),$1.8b,537.0,90.88,150000.0,0.497045699156991
716710,東方憑依華　～ Antinomy of Common Flowers.,"SUNFISH Co., Ltd.",Fighting,$1.1m ($734.6k - $1.6m),$1.4m,1442.0,91.53,150000.0,0.4896550523364783
1390410,Midnight Fight Express,Humble Games,Fighting,$1m ($752.6k - $1.2m),$202.5m,765.0,91.05,150000.0,0.4894721145623652
2918150,ONE PIECE Bounty Rush,Bandai Namco Entertainment Inc.,Fighting,$4m ($1.8m - $6.2m),$237.6m,3891.0,0.0,350000.0,0.4884175534525772
3112260, Virtua Fighter 5 R.E.V.O. World Stage,SEGA,Fighting,$1.1m ($766.5k - $1.4m),$1.6b,1395.0,75.24,75000.0,0.4869244704646636
804490,Creed: Rise to Glory,Survios,Fighting,$1.2m ($746.5k - $1.7m),$9.1m,719.0,74.74,350000.0,0.4795627235692957
601220,Zup! F,Quiet River,Fighting,$285.5k ($166.3k - $404.7k),$2.4m,751.0,96.9,350000.0,0.4765321241854154
424280,Iron Snout,SnoutUp,Fighting,0,$29k,1332.0,88.35300000000001,3500000.0,0.470155732777495
314030,Guilty Gear X2 #Reload,Arc System Works,Fighting,$124.4k ($24.8k - $223.9k),$87.6m,1230.0,88.42,150000.0,0.4676384745704358
1835240,Spiritfall,Gentle Giant,Fighting,$828.4k ($613.1k - $1m),$828.5k,738.0,92.59,75000.0,0.4480775959718323
1021770, Wanba Warriors,Wanba Studio,Fighting,$844.6k ($477.9k - $1.2m),$1.4m,665.0,91.01,75000.0,0.4458002452490081
1420350,Fraymakers,Team Fray,Fighting,$976.5k ($636.9k - $1.3m),$974.7k,561.0,79.16,150000.0,0.444759703218085
1669170,Northend Tower Defense,Northend Games,Fighting,$432.7k ($259.4k - $606k),$432.7k,545.0,77.44,75000.0,0.4112908159318861
209120,Street Fighter X Tekken,"Capcom U.S.A., Inc.",Fighting,$15.4k ($8.4k - $22.3k),$15.4k,1287.0,56.46,150000.0,0.3696017780822443
576480,Drunken Fight Simulator,Volens Nolens Games,Fighting,$8.3k ($1.6k - $15k),$658.4k,2019.0,65.45700000000001,35000.0,0.3670382423849155
2536260,Mayhemers,Anigtas,Fighting,$69.6k ($37.6k - $101.7k),$69.6k,489.0,77.355,10000.0,0.3282942844791472
1742020,Idol Showdown,holo Indie,Fighting,0,$1.3m,10655.0,0.0,10000.0,0.2647171941817449
1116960,UNDEFEATED,Vantan Game Academy,Fighting,0,$0 ,687.0,0.0,750000.0,0.2464359235273139
1398210,Selene ~Apoptosis~,Nupu Neko Dev,Horror,$172.3k ($122.2k - $222.5k),$905k,662.0,85.095,75000.0,0.4147491705782953
515040,Make America Great Again: The Trump Presidency,Three Guys Game Studio,Horror,$197.9k ($126.7k - $269.2k),$204.1k,712.0,86.08,75000.0,0.4136243950791211
619540,Darkwater,Playstack,Horror,$385.9k ($256.5k - $515.3k),$116.9m,442.0,80.49,35000.0,0.4131040233537702
1049800,BLOCKADE,Novalink,Horror,$79.2k ($51.4k - $106.9k),$135.9k,2026.0,0.0,1500000.0,0.4118170064521723
986040,The Unliving,Team17 Digital,Horror,$373.6k ($227.4k - $519.8k),$21.5m,525.0,63.05,75000.0,0.4103059571188879
1245430,Golden Light,Mr. Pink,Horror,$638.5k ($365.8k - $911.1k),$753.9k,984.0,91.8,10000.0,0.4068358863112987
1478160,Nyaruru Fishy Fight,赤瞳大白猫,Horror,$151.4k ($75.6k - $227.3k),$210.1k,346.0,89.49,150000.0,0.4064962296515478
2989950,The Bathhouse | 地獄銭湯 Restored Edition,Chilla's Art,Horror,$248.4k ($151.4k - $345.5k),$4.4m,492.0,90.8,35000.0,0.406297054061582
248470,Doorways: Prelude,Saibot Studios,Horror,$113.2k ($57.3k - $169.2k),$756.5k,419.0,53.073,350000.0,0.3961655929825615
407300,The Last NightMary - A Lenda do Cabeça de Cuia,Submersivo Game Studio,Horror,$71.4k ($39.7k - $103.1k),$71.4k,407.0,80.29,150000.0,0.3867414752275896
726360,BOOBS SAGA: Prepare To Hentai Edition,Boobs Dev,Horror,$62k ($18.5k - $105.5k),$62k,1153.0,72.2,35000.0,0.37556939104643
604010,Chimpology,Junkhive,Horror,$2.6k ($1.3k - $3.9k),$2.6k,1971.0,78.48899999999999,150000.0,0.3713974207888985
365300,Transmissions: Element 120,Self Published,Horror,0,$2.5k,779.0,84.024,750000.0,0.3699901866828468
492630,Bear With Me - Episode One,Miyagi Games,Horror,$2.5k ($1.8k - $3.2k),$10.8k,1201.0,79.272,150000.0,0.362371917599625
2021910,FPS Chess,DigiPen Institute of Technology,Horror,0,$0 ,2997.0,0.0,1500000.0,0.3420301612616268
2167960,买个可乐饼吧！ - Buy a Croquette!,Eternal Dream,Horror,$781 ($368 - $1.1k),$57.2k,437.0,90.0,150000.0,0.3320807523927291
980610,Quaver,Swan,Horror,$7.3k ($1.6k - $13k),$7.3k,833.0,0.0,350000.0,0.3044936496691669
2232840,Garten of Banban,Euphoric Brothers,Horror,0,$3.1m,757.0,0.0,350000.0,0.285061105929924
594160,The Last Patient,NGV Studio,Horror,$1k ($213 - $1.9k),$1.2k,693.0,38.574,10000.0,0.2211449005132263
1394270,SCP: Escape Together,SCP: Escape Together development team,Horror,0,$0 ,348.0,0.0,350000.0,0.1849977524771309
496620,Monster Slayers,Digerati,Indie,$164.9k ($100k - $229.9k),$1.7m,285.0,79.85,350000.0,0.4200342084310851
1038740,Fluffy Store,SakuraGame,Indie,$64.7k ($38.8k - $90.6k),$3.9m,393.0,96.94,150000.0,0.4180475504551579
2555430,TRADESMAN: Deal to Dealer,AZAMATIKA,Indie,$148.1k ($100.6k - $195.6k),$579.7k,793.0,81.66,75000.0,0.4127844431617842
1026820,Coloring Game,L. Stotch,Indie,$33k ($20.7k - $45.4k),$283.1k,586.0,80.001,350000.0,0.411391590973313
2226700,挂姬恶魔 IDLE DEVILS,GOCORE,Indie,$92.7k ($66k - $119.5k),$284k,829.0,80.14,75000.0,0.4027661916018739
581970,Zombie Ballz,My Way Games,Indie,$4.7k ($2k - $7.4k),$729k,3029.0,67.959,75000.0,0.3913593726437464
569970,Chosen 2,Senpai Industrial Studios,Indie,$10.8k ($5.8k - $15.9k),$1m,1067.0,57.834,150000.0,0.3778912267503722
594720,Star Merchant,Conglomerate 5,Indie,$8k ($3.2k - $12.8k),$2.5m,1694.0,57.996,75000.0,0.3763884787667935
1198850,How to Build a Magnificent Kingdom,Kagura Games,Indie,$193.1k ($127.6k - $258.7k),$63.4m,395.0,72.68400000000001,10000.0,0.3610385532441295
2665460,Windward Horizon,Tasharen Entertainment Inc.,Indie,$156.7k ($103.7k - $209.7k),$3.2m,625.0,73.521,10000.0,0.3602375745612881
1946140,Jigsaw Puzzles Infinite,Bartek Karczmarczyk,Indie,$8.3k ($4.5k - $12.1k),$8.3k,435.0,90.0,75000.0,0.3424846481865672
3098070,Cinema Simulator 2025,HOGO Games,Indie,$276.4k ($195.4k - $357.3k),$463.6k,289.0,71.613,10000.0,0.3344633450692269
1011590,Night is Coming,101XP,Indie,$202.3k ($141k - $263.6k),$3.9m,321.0,58.5,10000.0,0.3291478166445595
1083600,Grow Defense,SoftCowGames,Indie,$10.6k ($6.8k - $14.4k),$10.6k,1264.0,0.0,350000.0,0.3244207816334373
1371630,Incremental Adventures,Gniller,Indie,$12.3k ($7.7k - $16.9k),$209.4k,1034.0,0.0,150000.0,0.3141516720529592
968440,Artist Idle,YDKR,Indie,$7.1k ($3.1k - $11.2k),$389.7k,516.0,0.0,150000.0,0.2873174029667791
704920,Magic Rampage,Asantee Games,Indie,$473 ($233 - $715),$474 ,301.0,84.933,75000.0,0.272146916952989
360870,Ultimate Tic-Tac-Toe,Tigerish Games,Indie,0,$398 ,288.0,65.45700000000001,350000.0,0.2674830372223079
625860,God Awe-full Clicker,Mad Labyrinth Studios LLC,Indie,$8.8k ($5.3k - $12.3k),$16k,996.0,0.0,35000.0,0.2644900824656875
1625080,Have a Nice Dream,榭季生,Indie,0,$0 ,1406.0,0.0,350000.0,0.249788168023758
1405470,Scars of Summer,Kagura Games,JRPG,$768.7k ($534.1k - $1m),$63.4m,497.0,74.88,150000.0,0.4511272589516101
1441840,FALL IN LABYRINTH,OTAKU Plan,JRPG,$268.6k ($165k - $372.2k),$8.4m,470.0,95.17,150000.0,0.4457886010788675
2997980,Natsu no Sagashimono ~What We Found That Summer~,Kagura Games,JRPG,$533.4k ($351.9k - $715k),$63.4m,829.0,88.76,35000.0,0.4429307923853344
1252600,ANOTHER EDEN,"WFS, Inc.",JRPG,$2.4m ($1.1m - $3.6m),$45m,804.0,0.0,750000.0,0.4421235957166364
446640,Space Pilgrim Episode IV: Sol,GrabTheGames,JRPG,$11.6k ($6.2k - $16.9k),$13.7m,2376.0,81.98100000000001,150000.0,0.4391281904407791
1284820,Desktop Kanojo,Neko Game,JRPG,$159.7k ($90.5k - $228.9k),$187.5k,574.0,86.0,350000.0,0.4379267611846684
1998340,Labyrinth of Galleria: The Moon Society,"NIS America, Inc.",JRPG,$845k ($551.2k - $1.1m),$48m,859.0,76.365,35000.0,0.4371064721404087
2310700,Shadow Corridor 2 雨ノ四葩,Space Onigiri Game LLC,JRPG,$359.6k ($236.5k - $482.7k),$679.3k,1414.0,88.01,35000.0,0.4335452078942606
1399080,The DioField Chronicle,Square Enix,JRPG,$738.4k ($458.4k - $1m),$1b,1253.0,49.77,35000.0,0.433182934656699
2731870,Ys X: Nordics,"NIS America, Inc.",JRPG,$1.2m ($806.1k - $1.6m),$48m,1135.0,84.69,10000.0,0.4310941608424791
990050,Death end re;Quest,Idea Factory International,JRPG,$1.5m ($1m - $2m),$37.9m,516.0,77.74,35000.0,0.4300508958467399
1962430,Monochrome Mobius: Rights and Wrongs Forgotten,DMM GAMES,JRPG,$974.1k ($605.5k - $1.3m),$5.3m,702.0,80.27,35000.0,0.4274045734880037
1184890,Fleeting Iris,Kagura Games,JRPG,$252.4k ($159.3k - $345.5k),$63.4m,454.0,73.71,75000.0,0.41542615608849
1731200,TRATRITLE,OTAKU Plan,JRPG,$386.4k ($231.8k - $541k),$8.4m,419.0,93.03,35000.0,0.4127610810644951
249550,NEStalgia,Silk Games,JRPG,$236.4k ($135.5k - $337.3k),$236.4k,451.0,56.943000000000005,75000.0,0.3735155586765585
1125480,School Years,电钮组,JRPG,$25.1k ($9.9k - $40.4k),$67.3k,795.0,70.047,75000.0,0.3661910821600608
3281300,DUNGEON RAZE,KOTARO YOSHIDA,JRPG,$42.7k ($25.9k - $59.5k),$42.4k,573.0,76.76100000000001,35000.0,0.351453554734309
402940,Dungeons of Betrayal,SA Industry,JRPG,$3.5k ($701 - $6.3k),$4m,1008.0,70.173,35000.0,0.3454327889922515
2348120,Kagura Survivors: Endless Night,Kagura Games,JRPG,0,$63.4m,1376.0,0.0,350000.0,0.3257311483999076
574690,Triangle,Red Triangle Games,JRPG,$629 ($315 - $944),$4.8k,1421.0,72.693,35000.0,0.3048452633071846
2073470,Kanjozoku Game レーサー Online Street Racing & Drift,Midnight Games,Massively Multiplayer,$448.8k ($273.5k - $624.1k),$1.5m,622.0,82.54,150000.0,0.4418820500284197
1179680,Wurm Online,Code Club AB,Massively Multiplayer,$1.7m ($936.9k - $2.4m),$1.7m,1226.0,0.0,750000.0,0.4361364822303279
719640,War Planet Online: Global Conquest,Gameloft,Massively Multiplayer,$7.2m ($4.1m - $10.3m),$64.8m,644.0,0.0,350000.0,0.4357113542469071
798420,Professional Fishing,Ultimate Games S.A.,Massively Multiplayer,$39.2k ($23.8k - $54.7k),$9.6m,793.0,54.999,750000.0,0.4303719257574939
378360,Ymir,Thibaud Michaud,Massively Multiplayer,$594.1k ($334.1k - $854.1k),$593.5k,559.0,73.17,150000.0,0.429295513357432
378760,Pixel Starships,SavySoda,Massively Multiplayer,$2.9m ($1.7m - $4.1m),$2.9m,520.0,0.0,750000.0,0.4196513583372678
